terms_to_comp_elapsed,majors,num_coop_terms,comp_gpa,comp_acad_yr,basis_of_admission,avg_units_per_term
16,Computing Science Major,4,3.5214206165762945,2008/09,Other,10.810063014056926
15,Software Engineering Major,2,2,2010/11,Post-Secondary,9.51695877655219
14,Software Engineering Major,2,2.5756548503890366,2016/17,Other,12.029022060788979
17,Computing Science Major,4,3.0543286791200197,2006/07,Other,12.0153273258078
16,Computing Science and Mathematics Joint Major,1,4.33,2013/14,Secondary,9.727583120745601
14,Computing Science and Mathematics Joint Major,3,3.634028572250396,2013/14,Post-Secondary,10.639536681536333
16,Software Engineering Major,2,3.3784889641262765,2010/11,Post-Secondary,10.767664974317864
18,Software Engineering Major,0,4.271869556430578,2013/14,Post-Secondary,10.115281100145005
15,Computing Science Major,3,3.6428049890496315,2015/16,Other,12.685128463903043
15,Software Engineering Major,1,3.1381915258957678,2008/09,Post-Secondary,10.215690403231463
14,Computing Science Major,3,4.117091989266186,2018/19,Other,10.948410378646418
18,Computing Science Major,3,2.7078571461154004,2014/15,Secondary,11.603398490558007
15,Computing Science Major,2,4.33,2008/09,Other,9.154814639341211
17,Computing Science Major,3,2,2007/08,Other,9.717130123651298
15,Computing Science and Mathematics Joint Major,4,2.5598363167325138,2006/07,Other,11.9847621811188
17,Software Engineering Major,2,3.424541717023845,2004/05,Other,10.262994559704392
18,Buisiness and Computing Science Joint Major,3,2.8227655800228257,2017/18,Other,11.301109500227334
15,Computing Science Major,0,3.144430860712675,2007/08,Other,11.12531035646103
17,Software Engineering Major,4,2.423416902907603,2018/19,Post-Secondary,11.509027241498268
15,Computing Science Major,4,2.897997647480597,2010/11,Post-Secondary,10.310936857260634
16,Computing Science and Mathematics Joint Major,0,3.0915127825108097,2015/16,Other,10.335072334964204
15,Software Engineering Major,0,4.33,2006/07,Secondary,11.361062304930066
18,Software Engineering Major,3,2,2011/12,Secondary,11.750649299491437
16,Computing Science and Mathematics Joint Major,1,3.340361430903458,2016/17,Other,11.597788107365917
17,Computing Science and Mathematics Joint Major,1,3.220912787010747,2017/18,Secondary,11.93914146254667
15,Computing Science Major,1,2.480915206610038,2017/18,Other,9.05209462109629
17,Software Engineering Major,4,2,2013/14,Secondary,10.376281869809377
14,Computing Science Major,1,3.246040205953225,2004/05,Secondary,12.633736635626141
14,Computing Science and Mathematics Joint Major,3,2.6567578893585293,2016/17,Secondary,12.787749355561578
16,Buisiness and Computing Science Joint Major,0,2,2006/07,Secondary,10.062845080224106
16,Buisiness and Computing Science Joint Major,1,2,2009/10,Post-Secondary,11.961999296377769
16,Buisiness and Computing Science Joint Major,3,3.3718896778011844,2007/08,Secondary,10.769422391703946
18,Software Engineering Major,0,3.7702393195390727,2013/14,Secondary,12.875045590418653
17,Buisiness and Computing Science Joint Major,2,2.023570382257983,2018/19,Secondary,9.653331121544788
15,Computing Science and Mathematics Joint Major,2,2.0547571500147783,2007/08,Post-Secondary,10.916388202154938
16,Software Engineering Major,2,3.4924670048462745,2018/19,Other,10.82229173790361
14,Computing Science and Mathematics Joint Major,1,3.921347630094715,2011/12,Secondary,10.318448667941016
17,Computing Science and Mathematics Joint Major,4,3.258791744489221,2018/19,Secondary,11.507697344513943
16,Computing Science Major,3,2.45034706975198,2008/09,Other,12.645276622201813
16,Buisiness and Computing Science Joint Major,1,3.8901253963109537,2016/17,Other,9.650018857209389
16,Computing Science and Mathematics Joint Major,2,3.8559394908399214,2014/15,Other,11.40797241046504
18,Computing Science Major,1,3.159374154196748,2014/15,Other,11.627511543577752
16,Computing Science and Mathematics Joint Major,0,3.753682447012517,2013/14,Secondary,10.090081916169492
17,Buisiness and Computing Science Joint Major,3,2.129608826206815,2016/17,Secondary,11.281104066915335
15,Software Engineering Major,3,2.679268485073002,2017/18,Other,11.57339614527998
17,Computing Science Major,2,2,2010/11,Post-Secondary,9.092774929020926
15,Buisiness and Computing Science Joint Major,2,2,2015/16,Other,10.731274208018322
15,Computing Science and Mathematics Joint Major,2,2,2017/18,Post-Secondary,11.582440746008654
18,Computing Science and Mathematics Joint Major,2,3.522752861568999,2006/07,Secondary,11.85860439205455
16,Buisiness and Computing Science Joint Major,3,2,2018/19,Secondary,10.354598560637008
17,Software Engineering Major,0,3.327938292682343,2011/12,Secondary,11.745024792166346
16,Computing Science and Mathematics Joint Major,1,4.33,2004/05,Secondary,10.017889490296541
15,Computing Science Major,0,3.6715400365717477,2007/08,Secondary,10.806177108031484
17,Computing Science Major,3,2.0047494192065463,2008/09,Secondary,12.021212134141043
16,Computing Science and Mathematics Joint Major,3,3.463387244205241,2009/10,Other,13.197731218038316
15,Software Engineering Major,3,2.850666476046749,2018/19,Other,11.496860501492344
17,Buisiness and Computing Science Joint Major,3,4.33,2013/14,Post-Secondary,10.33447035619544
15,Computing Science Major,1,2,2015/16,Post-Secondary,10.710099062086456
18,Buisiness and Computing Science Joint Major,0,2.489883682007487,2011/12,Post-Secondary,10.849146581663467
16,Computing Science and Mathematics Joint Major,1,3.231379982056369,2018/19,Post-Secondary,10.258395096936336
16,Computing Science and Mathematics Joint Major,4,2.2700262361547274,2010/11,Other,10.827567211256229
16,Buisiness and Computing Science Joint Major,1,4.33,2011/12,Secondary,10.682859656263368
17,Computing Science Major,4,3.102271268631313,2009/10,Post-Secondary,12.318833899573624
17,Buisiness and Computing Science Joint Major,1,3.54874723351269,2004/05,Other,10.622931681831316
17,Computing Science and Mathematics Joint Major,2,2.710027137308764,2011/12,Post-Secondary,11.878607016137243
14,Computing Science and Mathematics Joint Major,1,3.9301073567020754,2008/09,Post-Secondary,10.14182358051384
17,Computing Science Major,3,4.278477710931373,2007/08,Other,11.238906015680852
14,Software Engineering Major,2,3.4496101921517237,2008/09,Other,10.543528209905544
16,Buisiness and Computing Science Joint Major,4,2.137010120977291,2017/18,Secondary,10.845705184835035
18,Computing Science and Mathematics Joint Major,0,3.125434567669846,2004/05,Other,10.398357217254683
16,Computing Science and Mathematics Joint Major,0,3.70041255532055,2018/19,Secondary,9.84887523218581
16,Buisiness and Computing Science Joint Major,0,4.33,2016/17,Other,11.968581704872303
15,Software Engineering Major,1,3.016598366530868,2011/12,Secondary,9.20078247254096
17,Software Engineering Major,2,2.166720337433908,2015/16,Secondary,11.90097386759714
15,Buisiness and Computing Science Joint Major,0,2,2017/18,Other,11.111006107922515
15,Computing Science Major,2,3.9272577068218353,2004/05,Secondary,11.233368125576195
15,Computing Science and Mathematics Joint Major,2,2.507008304537297,2005/06,Other,10.295583861119674
15,Buisiness and Computing Science Joint Major,3,4.220418528126999,2017/18,Other,10.739486148743909
17,Software Engineering Major,1,2.3929548602168174,2009/10,Other,11.311837981147434
17,Computing Science and Mathematics Joint Major,3,2.341306223624601,2013/14,Post-Secondary,10.41145914537935
15,Software Engineering Major,0,2.079469056424879,2018/19,Secondary,11.29510303009
16,Computing Science and Mathematics Joint Major,3,3.495050705873281,2017/18,Secondary,10.947497255287868
15,Computing Science and Mathematics Joint Major,1,2,2010/11,Secondary,11.635887654862884
16,Buisiness and Computing Science Joint Major,2,2.249538349992685,2013/14,Secondary,10.782675189564872
15,Buisiness and Computing Science Joint Major,3,2.3729876568284514,2010/11,Post-Secondary,10.265474537746686
17,Computing Science and Mathematics Joint Major,3,3.857645870411174,2016/17,Other,10.964452426189322
16,Computing Science Major,3,2.3350495337347765,2016/17,Secondary,10.626798888818891
17,Computing Science Major,2,2,2018/19,Other,10.906951763679807
15,Computing Science and Mathematics Joint Major,0,2.353390877297576,2015/16,Post-Secondary,8.801833598965423
16,Software Engineering Major,0,3.776595207315554,2013/14,Other,9.483942922568279
15,Computing Science and Mathematics Joint Major,0,2.6998541256167847,2017/18,Post-Secondary,11.668150515917931
15,Computing Science Major,4,2,2007/08,Post-Secondary,10.327646606797554
16,Software Engineering Major,1,3.8452508982961553,2013/14,Secondary,9.641473387480477
16,Buisiness and Computing Science Joint Major,0,4.33,2008/09,Post-Secondary,9.89969191890436
16,Buisiness and Computing Science Joint Major,1,2.3199024143243046,2014/15,Post-Secondary,11.606624592780925
15,Software Engineering Major,4,2.563131590626674,2008/09,Other,10.994058138760797
16,Software Engineering Major,1,3.9292324289031724,2004/05,Post-Secondary,11.123695221432696
16,Software Engineering Major,4,3.3699798317363445,2014/15,Other,11.664079454555306
14,Computing Science Major,2,2.9184315866005455,2013/14,Secondary,9.747894976398838
15,Computing Science and Mathematics Joint Major,1,2.3210064047678767,2009/10,Other,9.355350410438195
18,Buisiness and Computing Science Joint Major,1,2,2006/07,Post-Secondary,12.486504941698266
17,Computing Science Major,1,4.248721053497843,2007/08,Post-Secondary,12.66429457625302
19,Computing Science Major,0,3.658540641617669,2014/15,Secondary,11.43322904752447
14,Computing Science Major,0,3.4074175480991244,2004/05,Other,10.634746679539308
15,Software Engineering Major,2,2.4982739950966644,2009/10,Other,9.623162352130677
16,Buisiness and Computing Science Joint Major,0,3.2140086012010634,2007/08,Post-Secondary,10.355662803301515
16,Buisiness and Computing Science Joint Major,4,3.466961014575444,2015/16,Secondary,11.62872565091496
16,Computing Science and Mathematics Joint Major,4,2.32231818107013,2017/18,Post-Secondary,10.778050197360965
18,Computing Science and Mathematics Joint Major,1,4.147696890066941,2009/10,Post-Secondary,8.515183499450082
16,Computing Science and Mathematics Joint Major,2,2,2016/17,Post-Secondary,9.19311343583089
16,Buisiness and Computing Science Joint Major,4,3.336419023098902,2017/18,Secondary,10.731920707390124
15,Computing Science and Mathematics Joint Major,3,2.908226859687282,2004/05,Other,10.534035539244512
16,Computing Science and Mathematics Joint Major,4,2.9116617372151734,2018/19,Secondary,11.760981982270554
16,Buisiness and Computing Science Joint Major,3,2.7584307553353753,2010/11,Secondary,11.232784916474076
15,Computing Science Major,1,2,2015/16,Post-Secondary,9.601315973098906
16,Software Engineering Major,1,2.6901943147024485,2006/07,Other,11.174341517179347
15,Buisiness and Computing Science Joint Major,0,2.346225004870642,2007/08,Other,11.145267620186221
15,Computing Science Major,4,3.9223498174000393,2016/17,Post-Secondary,11.618173005508801
15,Computing Science Major,1,3.0887079399922945,2004/05,Other,12.17390239128621
16,Software Engineering Major,3,2.907684726489667,2013/14,Secondary,11.226356369489006
17,Buisiness and Computing Science Joint Major,0,4.33,2010/11,Other,10.212731010049518
15,Software Engineering Major,2,2,2005/06,Other,11.138191826019252
17,Computing Science Major,1,2,2010/11,Secondary,11.777952295899063
17,Computing Science Major,0,3.4375235331672354,2014/15,Secondary,10.700040090847303
17,Computing Science and Mathematics Joint Major,2,2.33165485895334,2011/12,Post-Secondary,10.113015244720055
15,Computing Science Major,2,2.6305420835790803,2018/19,Secondary,11.516966615183179
16,Software Engineering Major,4,3.9689850922602914,2009/10,Other,13.012421117666156
15,Software Engineering Major,3,4.33,2008/09,Other,11.136592223290846
13,Buisiness and Computing Science Joint Major,4,4.200914164379105,2009/10,Secondary,12.69287551325058
17,Computing Science Major,2,3.691933720291286,2005/06,Other,11.30595107920366
16,Computing Science Major,3,2.250976495900705,2004/05,Other,11.369454156441423
16,Software Engineering Major,3,3.0285442564685283,2015/16,Post-Secondary,11.811629170283824
16,Software Engineering Major,0,3.9999053365535144,2007/08,Secondary,10.965132555855762
16,Computing Science Major,1,3.495476297407277,2013/14,Other,11.86319065606486
15,Computing Science Major,4,3.014675084058205,2017/18,Other,10.585958798174655
17,Software Engineering Major,2,4.253177955388788,2005/06,Other,11.183657254616927
16,Computing Science Major,4,4.33,2005/06,Post-Secondary,11.228975125132466
16,Software Engineering Major,1,2.5367707632516217,2008/09,Post-Secondary,11.0333927410633
16,Computing Science Major,1,3.226054823328761,2017/18,Secondary,11.23548794943427
17,Buisiness and Computing Science Joint Major,2,3.3106663886661853,2007/08,Other,11.517287243157666
18,Buisiness and Computing Science Joint Major,4,2,2008/09,Other,8.94260183300745
17,Computing Science and Mathematics Joint Major,1,2.860545921007206,2009/10,Secondary,11.550343323124578
18,Computing Science and Mathematics Joint Major,4,2.843349942911873,2005/06,Post-Secondary,7.762633272513714
15,Software Engineering Major,2,2.4154591197006914,2005/06,Post-Secondary,11.077641508028652
18,Buisiness and Computing Science Joint Major,0,3.6716578768653227,2005/06,Other,11.854201106027862
17,Buisiness and Computing Science Joint Major,4,2.913990345000944,2008/09,Other,10.797493591426266
15,Computing Science and Mathematics Joint Major,2,2,2010/11,Other,9.397785141285866
17,Buisiness and Computing Science Joint Major,0,2.8461107376365984,2005/06,Post-Secondary,11.120811089787773
17,Computing Science Major,4,3.023953030782268,2017/18,Other,11.470587450046638
14,Software Engineering Major,4,3.635806403556641,2006/07,Secondary,10.218869595328792
15,Software Engineering Major,3,3.071258186494645,2007/08,Other,10.355640580480056
17,Computing Science Major,0,3.338984195565594,2014/15,Post-Secondary,10.244373431099167
15,Buisiness and Computing Science Joint Major,2,4.195933045345406,2015/16,Secondary,10.234621104221656
17,Software Engineering Major,2,3.1835636199806667,2004/05,Secondary,9.830482590279411
14,Software Engineering Major,2,2.5587128050250407,2016/17,Other,12.559124497867835
17,Buisiness and Computing Science Joint Major,2,2,2009/10,Other,10.205695153442583
15,Buisiness and Computing Science Joint Major,0,2.884609947046878,2016/17,Other,9.260287996724186
17,Buisiness and Computing Science Joint Major,3,2,2018/19,Post-Secondary,11.673115008608354
17,Software Engineering Major,3,2,2013/14,Post-Secondary,11.14814187217955
16,Software Engineering Major,0,2.438894398480052,2009/10,Post-Secondary,11.501488786556516
16,Computing Science and Mathematics Joint Major,3,3.0281447447595515,2004/05,Other,10.80869999200852
16,Buisiness and Computing Science Joint Major,0,3.1736158619445924,2004/05,Post-Secondary,11.80842079481483
15,Computing Science Major,4,3.4189335772797325,2015/16,Post-Secondary,10.918776956864138
15,Software Engineering Major,0,3.4857101440942393,2014/15,Secondary,11.727229685587123
16,Buisiness and Computing Science Joint Major,0,2,2010/11,Secondary,9.191602696199833
17,Computing Science Major,3,2.693961554040153,2018/19,Secondary,10.552015904506371
15,Software Engineering Major,0,3.302426002381868,2011/12,Post-Secondary,9.290105780787947
17,Computing Science Major,1,2.2692502947589475,2010/11,Post-Secondary,10.809139409297696
16,Computing Science and Mathematics Joint Major,4,4.298888793780917,2017/18,Secondary,10.372507396449178
17,Computing Science Major,0,3.170022294836796,2005/06,Post-Secondary,10.070745760890059
15,Buisiness and Computing Science Joint Major,2,4.33,2014/15,Other,11.737379288031406
16,Computing Science and Mathematics Joint Major,3,3.7789688047514476,2011/12,Other,11.695876849553839
17,Buisiness and Computing Science Joint Major,4,3.293469310483464,2006/07,Secondary,10.842312724910952
17,Buisiness and Computing Science Joint Major,2,2.2053574394274826,2011/12,Post-Secondary,10.764554678153683
16,Software Engineering Major,0,2.3345524749182087,2017/18,Post-Secondary,10.716722992950599
16,Computing Science Major,2,3.011599215433928,2010/11,Secondary,11.876190446533116
16,Computing Science and Mathematics Joint Major,4,4.066678711093184,2015/16,Post-Secondary,11.389692257754982
17,Computing Science and Mathematics Joint Major,3,2.3616375591465344,2015/16,Secondary,11.97242373755091
16,Software Engineering Major,2,2.116852413148694,2017/18,Secondary,9.509926063507033
16,Buisiness and Computing Science Joint Major,3,2.0150339639360886,2015/16,Post-Secondary,10.691195751355135
17,Computing Science Major,3,2,2016/17,Secondary,12.530520351959527
16,Computing Science Major,1,3.601480945505629,2015/16,Other,11.69407756445923
17,Computing Science and Mathematics Joint Major,1,2,2004/05,Post-Secondary,11.593096434624124
16,Computing Science Major,0,4.33,2005/06,Secondary,11.228416698843017
17,Computing Science Major,3,2.355889813595179,2014/15,Other,12.086227113050052
15,Computing Science Major,2,3.8431027594500304,2011/12,Other,12.014859721880601
16,Software Engineering Major,3,2,2006/07,Other,11.511107492424125
16,Buisiness and Computing Science Joint Major,3,3.771384870540742,2013/14,Secondary,10.449451427937278
15,Computing Science Major,0,2.660931316466429,2006/07,Post-Secondary,11.539631233574895
15,Software Engineering Major,4,2,2006/07,Post-Secondary,10.26544682389082
15,Software Engineering Major,1,2.14316199809525,2016/17,Other,11.418215014375289
16,Software Engineering Major,2,4.33,2017/18,Other,11.010713064664552
17,Computing Science Major,2,4.107812839999394,2014/15,Post-Secondary,11.262218727055492
16,Buisiness and Computing Science Joint Major,3,3.2974441690119622,2004/05,Post-Secondary,10.91344785963457
15,Computing Science and Mathematics Joint Major,4,4.208405211163973,2018/19,Post-Secondary,11.15161513138537
14,Computing Science Major,4,2.477924962597602,2006/07,Other,11.176701228822946
18,Computing Science and Mathematics Joint Major,0,2.9919826951056536,2010/11,Secondary,11.92804667867695
16,Buisiness and Computing Science Joint Major,1,2,2008/09,Secondary,12.103208557974495
16,Buisiness and Computing Science Joint Major,3,2.5783721321321136,2016/17,Secondary,11.515522555530659
18,Computing Science Major,3,2,2011/12,Post-Secondary,10.431220434052607
14,Buisiness and Computing Science Joint Major,4,2,2004/05,Post-Secondary,11.492570965413112
16,Software Engineering Major,3,3.4698808979062434,2017/18,Secondary,11.510975712068927
16,Buisiness and Computing Science Joint Major,1,2,2007/08,Post-Secondary,10.902467164346795
17,Software Engineering Major,3,2,2005/06,Secondary,12.04064845827434
16,Buisiness and Computing Science Joint Major,3,3.0987540826205957,2015/16,Secondary,10.668735295200257
16,Buisiness and Computing Science Joint Major,1,2.948379917692649,2011/12,Other,11.68789312286859
17,Buisiness and Computing Science Joint Major,0,4.33,2014/15,Other,12.530840472045032
14,Software Engineering Major,1,4.33,2014/15,Secondary,9.89130273650835
17,Buisiness and Computing Science Joint Major,1,2.85773541973364,2015/16,Post-Secondary,11.790952653437088
16,Computing Science and Mathematics Joint Major,2,2.2045856060745876,2009/10,Secondary,11.875300439237668
14,Computing Science and Mathematics Joint Major,0,2,2017/18,Post-Secondary,9.925299254649465
16,Computing Science and Mathematics Joint Major,2,3.2923646615018924,2015/16,Secondary,10.731504261287782
16,Software Engineering Major,2,4.196709860424825,2014/15,Post-Secondary,10.33972522051547
18,Software Engineering Major,4,2,2006/07,Other,11.555185726169759
16,Computing Science and Mathematics Joint Major,2,2,2010/11,Other,10.804874125809116
16,Computing Science and Mathematics Joint Major,3,2.3750442804859517,2017/18,Post-Secondary,10.242734388843298
15,Computing Science Major,2,3.5963355453853887,2006/07,Other,10.489668384960778
16,Computing Science and Mathematics Joint Major,0,3.0483395234846524,2017/18,Secondary,9.403671883634715
16,Computing Science Major,4,4.007091253506667,2014/15,Other,10.782975217731842
16,Computing Science and Mathematics Joint Major,0,2,2004/05,Secondary,11.913539895423026
16,Computing Science Major,4,2,2015/16,Secondary,9.445110437408722
15,Software Engineering Major,2,2.7660740064620146,2018/19,Post-Secondary,11.459265983771319
14,Buisiness and Computing Science Joint Major,2,3.0585377082085103,2014/15,Post-Secondary,10.980713866382448
16,Computing Science Major,1,4.33,2008/09,Post-Secondary,12.220591219299894
18,Computing Science Major,2,3.4667330484041274,2017/18,Other,11.397160683415747
17,Buisiness and Computing Science Joint Major,2,3.172460347059287,2014/15,Secondary,11.181798323939155
17,Computing Science Major,2,4.33,2014/15,Post-Secondary,13.466791837463255
15,Computing Science Major,0,3.9638066830609473,2007/08,Secondary,11.53628456649564
16,Computing Science and Mathematics Joint Major,1,2.296402798813236,2015/16,Other,9.282374946740427
17,Computing Science and Mathematics Joint Major,0,2.4644142347278866,2013/14,Post-Secondary,10.959150606272061
16,Computing Science Major,1,4.33,2005/06,Secondary,10.157007199339482
15,Computing Science Major,3,4.33,2007/08,Other,13.443925778453389
15,Computing Science and Mathematics Joint Major,1,2.8652371292511534,2005/06,Other,9.933925284789131
17,Software Engineering Major,3,2.3421453537446597,2006/07,Other,11.786983615953034
16,Buisiness and Computing Science Joint Major,2,4.041003599598286,2004/05,Post-Secondary,11.007226530812032
16,Software Engineering Major,1,2.2328287924062233,2017/18,Secondary,12.63941567835871
16,Computing Science Major,2,2,2018/19,Post-Secondary,12.218969860243966
15,Buisiness and Computing Science Joint Major,2,3.530227478825459,2008/09,Other,10.731527910907298
16,Software Engineering Major,0,2.4838497411165745,2005/06,Other,12.163355887798623
14,Software Engineering Major,4,3.9488494133975474,2011/12,Post-Secondary,10.127948396319754
16,Buisiness and Computing Science Joint Major,1,2.5236797758363725,2005/06,Other,10.750721815835385
16,Software Engineering Major,2,3.42814317526598,2005/06,Post-Secondary,11.11381604499608
17,Computing Science and Mathematics Joint Major,1,2.34072795672838,2010/11,Post-Secondary,10.160853261486688
16,Computing Science Major,4,2,2010/11,Other,8.720750064628062
16,Computing Science and Mathematics Joint Major,1,3.1186349995334472,2005/06,Other,11.022524500975079
17,Computing Science and Mathematics Joint Major,1,3.738889502640691,2008/09,Other,11.950814765104711
16,Software Engineering Major,4,3.7772820492685395,2015/16,Secondary,9.34467427387935
17,Buisiness and Computing Science Joint Major,0,3.315155694571661,2010/11,Post-Secondary,9.682534838392142
15,Software Engineering Major,4,3.689461345666919,2006/07,Other,11.066383543817246
16,Buisiness and Computing Science Joint Major,4,3.6901782443303976,2014/15,Post-Secondary,11.107717253319448
17,Computing Science Major,3,2.274527045323566,2008/09,Post-Secondary,11.186162919047007
15,Software Engineering Major,2,3.334493613655314,2005/06,Secondary,10.267046391287723
15,Software Engineering Major,1,3.21824802027596,2004/05,Other,10.677946969890186
17,Computing Science and Mathematics Joint Major,4,3.088862453158508,2014/15,Secondary,10.944158596835567
16,Computing Science and Mathematics Joint Major,0,2.9279323676145004,2013/14,Post-Secondary,11.324671098007276
16,Computing Science and Mathematics Joint Major,1,2.1134936449262165,2017/18,Post-Secondary,11.254944243269449
18,Software Engineering Major,4,3.081911754824956,2007/08,Other,11.000526498844758
16,Computing Science and Mathematics Joint Major,1,2,2006/07,Other,12.149661142825323
16,Computing Science and Mathematics Joint Major,1,2.0038422734660926,2013/14,Secondary,11.725832532536662
15,Software Engineering Major,1,3.8015261603332675,2010/11,Post-Secondary,11.510161045042292
16,Computing Science and Mathematics Joint Major,1,2.440185060900759,2016/17,Other,10.466205000805024
14,Computing Science Major,3,2,2004/05,Other,11.191383308594276
15,Software Engineering Major,4,3.1032983268114673,2006/07,Other,9.573401492951705
15,Computing Science and Mathematics Joint Major,4,2,2017/18,Other,10.631565349265355
14,Computing Science and Mathematics Joint Major,2,2.5514932675447333,2009/10,Post-Secondary,9.804040692142575
16,Computing Science Major,1,2,2010/11,Secondary,11.521419527799894
16,Computing Science Major,2,4.312915704708191,2013/14,Secondary,13.495586406886645
17,Computing Science and Mathematics Joint Major,4,3.387964227412952,2004/05,Post-Secondary,9.743319681686089
14,Software Engineering Major,1,4.33,2006/07,Post-Secondary,10.704817077665851
16,Computing Science Major,0,2.35213122178458,2015/16,Other,10.74263955289356
16,Buisiness and Computing Science Joint Major,0,3.6388350599840145,2011/12,Post-Secondary,11.59951363148106
15,Software Engineering Major,0,3.1651657093611276,2014/15,Secondary,11.426440518827887
15,Software Engineering Major,3,2.704279573760581,2007/08,Post-Secondary,11.211009295460316
15,Software Engineering Major,2,2,2015/16,Secondary,11.422305426670382
16,Computing Science Major,3,4.33,2010/11,Post-Secondary,10.940017781065627
17,Buisiness and Computing Science Joint Major,3,3.968887708309282,2006/07,Secondary,9.389073287325823
18,Computing Science and Mathematics Joint Major,0,4.33,2018/19,Other,9.616536673423235
16,Software Engineering Major,3,3.2962065042038353,2014/15,Secondary,10.12193405281617
16,Buisiness and Computing Science Joint Major,1,4.2978392369751015,2017/18,Secondary,12.2354446032183
17,Computing Science and Mathematics Joint Major,4,3.7636489074838755,2013/14,Other,11.059636049720819
17,Buisiness and Computing Science Joint Major,1,4.33,2017/18,Secondary,10.093206757500512
16,Buisiness and Computing Science Joint Major,1,3.997106178985467,2017/18,Other,10.958422409348957
17,Buisiness and Computing Science Joint Major,4,4.33,2011/12,Secondary,10.716386886084576
16,Software Engineering Major,1,2.981510812165988,2005/06,Post-Secondary,11.231047241861743
15,Buisiness and Computing Science Joint Major,4,4.33,2015/16,Post-Secondary,9.987797054589745
16,Computing Science Major,3,2.860775617761048,2015/16,Post-Secondary,11.719144131416096
15,Software Engineering Major,4,2.394375822085741,2014/15,Secondary,10.666715203071947
18,Buisiness and Computing Science Joint Major,1,2.225849337552354,2010/11,Secondary,11.260085303977277
16,Computing Science and Mathematics Joint Major,0,2.2549704647626228,2007/08,Secondary,12.380518378873722
17,Computing Science and Mathematics Joint Major,2,2.844159226791176,2017/18,Post-Secondary,12.421498724316312
16,Computing Science Major,1,3.048002211785637,2016/17,Other,9.577897794012893
16,Buisiness and Computing Science Joint Major,3,3.1673783394190584,2006/07,Post-Secondary,12.96702980269279
17,Software Engineering Major,3,3.6704036106000983,2014/15,Post-Secondary,11.14552020500787
15,Software Engineering Major,1,3.013806302673993,2018/19,Secondary,10.820508825990016
17,Computing Science and Mathematics Joint Major,0,4.309545725971179,2006/07,Secondary,11.405706727728502
15,Buisiness and Computing Science Joint Major,2,2.995820407892551,2006/07,Other,9.744671427552257
17,Buisiness and Computing Science Joint Major,3,2.1117693682305108,2014/15,Other,10.172897563537571
16,Computing Science and Mathematics Joint Major,0,2,2015/16,Post-Secondary,11.365665037949421
17,Buisiness and Computing Science Joint Major,3,2.8570033021835926,2005/06,Post-Secondary,11.878600198516342
15,Computing Science Major,3,3.4977809076881154,2011/12,Post-Secondary,12.385920860717988
16,Computing Science and Mathematics Joint Major,1,3.162785369317671,2015/16,Other,10.490632857618788
17,Buisiness and Computing Science Joint Major,2,2,2010/11,Post-Secondary,13.339706395793726
16,Computing Science Major,0,2.04987234429677,2007/08,Secondary,11.766778984700352
17,Computing Science Major,1,2.8289939421326764,2014/15,Secondary,12.317902005052332
16,Software Engineering Major,3,2.9029309177901057,2017/18,Other,10.097796332187357
17,Computing Science and Mathematics Joint Major,1,4.04375777166343,2018/19,Post-Secondary,13.290523710214192
17,Computing Science Major,1,2.791710690921967,2014/15,Other,12.400466360531139
14,Buisiness and Computing Science Joint Major,4,2,2008/09,Post-Secondary,9.699949687307278
15,Computing Science Major,0,2.490846358522813,2009/10,Secondary,11.485497757213112
17,Buisiness and Computing Science Joint Major,4,2.7318449448634836,2006/07,Secondary,9.78475077069998
16,Software Engineering Major,3,2.7554228329946993,2013/14,Post-Secondary,10.729072641143832
17,Software Engineering Major,1,2.701694701612728,2005/06,Secondary,9.98872137997019
16,Buisiness and Computing Science Joint Major,1,2.8202031329410477,2008/09,Post-Secondary,10.279885058250782
16,Buisiness and Computing Science Joint Major,4,3.368669082406089,2010/11,Post-Secondary,11.091885525799277
14,Computing Science and Mathematics Joint Major,4,4.33,2006/07,Other,10.166470128812545
17,Buisiness and Computing Science Joint Major,1,4.33,2009/10,Secondary,11.582024075203593
17,Software Engineering Major,4,2.866167643914493,2005/06,Other,8.208746375270753
18,Software Engineering Major,0,3.36088811464277,2010/11,Secondary,11.624503355121206
15,Buisiness and Computing Science Joint Major,0,2.5545231402076194,2013/14,Post-Secondary,10.363313982080427
16,Computing Science and Mathematics Joint Major,0,3.0962828203114987,2014/15,Secondary,9.98416401338984
17,Software Engineering Major,1,3.730443394863788,2010/11,Post-Secondary,11.591923664390967
17,Software Engineering Major,4,3.2668686134837612,2013/14,Post-Secondary,10.379330330903223
16,Computing Science and Mathematics Joint Major,0,3.2924778877376593,2005/06,Other,11.357647260067278
16,Computing Science Major,2,3.848324755353008,2008/09,Other,11.580322252519501
17,Buisiness and Computing Science Joint Major,3,3.5109875695176083,2005/06,Post-Secondary,11.93715583280298
14,Computing Science Major,1,4.159160934661655,2014/15,Post-Secondary,10.714793146320485
15,Computing Science and Mathematics Joint Major,0,3.130450824459413,2013/14,Secondary,11.496673227579453
17,Computing Science and Mathematics Joint Major,3,2.8418906795668613,2013/14,Other,10.94183062473372
17,Software Engineering Major,0,3.263441167910286,2016/17,Secondary,9.637846098830597
17,Buisiness and Computing Science Joint Major,0,4.33,2006/07,Other,11.776448193219872
15,Software Engineering Major,2,3.814307263834653,2004/05,Other,12.435031546130938
